"","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","No1","No2","No3","ST1","ST2","ST3","symbol","name"
"1","ENSMUSG00000044798",3.85190556920326,5.25783485762398,145.146798191842,1.99465289389151e-33,2.19810748906844e-30,79,141,175,2490,3073,952,"Olfr923","olfactory receptor 923"
"4","ENSMUSG00000061952",2.33604932830713,3.36701339898469,86.5084145793324,1.39144008001297e-20,7.66683484087146e-18,91,104,62,784,583,198,"Olfr1377","olfactory receptor 1377"
"5","ENSMUSG00000044205",2.50388855439168,3.37523220936341,77.473670666128,1.34503561403706e-18,4.9407641555628e-16,52,111,77,535,862,216,"Olfr983","olfactory receptor 983"
"11","ENSMUSG00000066748",1.9895922101332,3.83390750045349,43.7316870233838,3.7662422962969e-11,1.0375997526298e-08,145,123,169,911,902,277,"Olfr145","olfactory receptor 145"
"13","ENSMUSG00000042863",1.96081780121643,1.97965763136066,35.6800247989264,2.32536162206211e-09,5.12509701502489e-07,35,46,40,285,186,88,"Olfr1026","olfactory receptor 1026"
"15","ENSMUSG00000052058",1.51948504364408,2.71706110615165,32.6282485244555,1.11581171892698e-08,2.04937419042922e-06,75,145,51,355,415,109,"Olfr901","olfactory receptor 901"
"19","ENSMUSG00000096409",2.59327485488924,1.57142202142945,25.642675832961,4.10851899720314e-07,6.46798276416837e-05,9,20,40,200,183,62,"Olfr890","olfactory receptor 890"
"30","ENSMUSG00000096356",2.05143748657276,1.41798672518308,21.3017203097911,3.9237921249544e-06,0.000540502365212469,18,24,31,211,134,41,"Olfr889","olfactory receptor 889"
"65","ENSMUSG00000063350",1.24558391683773,1.99104311998877,14.3804638925271,0.00014934371628889,0.0182863083722619,42,86,62,219,147,119,"Olfr874","olfactory receptor 874"
"87","ENSMUSG00000059189",1.55770043423129,2.2342591148795,12.5792168088727,0.000390060155922831,0.042984629182696,35,75,60,381,195,71,"Olfr913","olfactory receptor 913"
"175","ENSMUSG00000095527",2.43842663525672,-1.0730971425838,9.53013644391538,0.0020212509257902,0.18639421603771,1,5,3,34,20,7,"Olfr888","olfactory receptor 888"
"177","ENSMUSG00000075377",-0.888080019555215,2.3717795558699,9.5224799806169,0.00202970108208033,0.18639421603771,292,99,148,165,99,51,"Olfr362","olfactory receptor 362"
"207","ENSMUSG00000049149",-0.475377461070346,4.36352604876785,8.91138315685402,0.00283398535076655,0.240234758195749,498,1024,450,433,796,308,"Olfr1258","olfactory receptor 1258"
"213","ENSMUSG00000094612",0.803267990059394,3.48939026710839,8.73822582921337,0.0031160755801238,0.245279663521173,141,445,121,506,555,182,"Olfr491","olfactory receptor 491"
"232","ENSMUSG00000094426",1.17360748154517,0.660426099870098,8.36952290864233,0.00381565778792412,0.280323658819492,14,21,45,70,51,58,"Olfr478","olfactory receptor 478"
"257","ENSMUSG00000029184",0.798486240033996,3.18956509276038,8.02263796936175,0.00461962339710442,0.318176561475567,132,242,162,491,331,210,"Olfr109","olfactory receptor 109"
"305","ENSMUSG00000061561",-0.768739003270698,1.62691420750818,7.35852584478643,0.00667454923337711,0.432667838540093,126,111,72,76,87,38,"Olfr373","olfactory receptor 373"
"346","ENSMUSG00000090129",0.657671192382958,2.50123271879279,7.05765723891766,0.00789271470199177,0.473328672242667,140,113,99,257,179,166,"Olfr287","olfactory receptor 287"
"363","ENSMUSG00000059610",-0.451224414560456,4.80210287538092,6.85000320232558,0.00886411137438585,0.473328672242667,1221,737,636,898,854,360,"Olfr222","olfactory receptor 222"
"383","ENSMUSG00000059106",0.785174220676717,1.26448941462296,6.7350340019927,0.00945374300592368,0.473328672242667,36,39,66,83,67,105,"Olfr961","olfactory receptor 961"
"392","ENSMUSG00000059069",0.64939453386168,3.95382178598476,6.68959484744236,0.00969772419856446,0.473328672242667,294,371,243,952,626,208,"Olfr749","olfactory receptor 749"
"404","ENSMUSG00000069998",1.05580330972389,0.493581507062436,6.65488018807552,0.00988846197278131,0.473328672242667,24,31,16,42,66,50,"Olfr372","olfactory receptor 372"
"411","ENSMUSG00000061520",4.5797240122232,-3.01741354143073,6.62061931458479,0.0100804774723749,0.473328672242667,0,0,0,4,0,5,"Olfr153","olfactory receptor 153"
"419","ENSMUSG00000063216",1.31092060965477,-0.325779693442996,6.58080462739084,0.0103084284335971,0.473328672242667,7,10,18,28,25,36,"Olfr1351","olfactory receptor 1351"
"498","ENSMUSG00000069816",1.11208097560616,0.136607668722449,6.15764097848896,0.0130845598642957,0.576767398818154,10,12,32,23,31,66,"Olfr23","olfactory receptor 23"
"553","ENSMUSG00000044824",1.08745557997673,0.3074286596352,5.87602966569526,0.0153483939281583,0.610175849321283,26,22,10,84,31,27,"Olfr545","olfactory receptor 545"
"562","ENSMUSG00000110526",4.33777594612399,-3.02431828631037,5.84079704838397,0.0156587317399991,0.610175849321283,0,0,0,6,3,0,"Olfr151","olfactory receptor 151"
"564","ENSMUSG00000049797",-0.575631287812467,3.95599665445101,5.8242559154396,0.0158066533742765,0.610175849321283,436,602,390,324,766,149,"Olfr642","olfactory receptor 642"
"593","ENSMUSG00000044286",-0.935930682534004,0.69609871951841,5.69494021411153,0.0170138921246477,0.610175849321283,29,99,46,27,37,25,"Olfr221","olfactory receptor 221"
"594","ENSMUSG00000096840",0.583745464408132,3.28084744768166,5.69349299268179,0.0170279281662812,0.610175849321283,191,221,202,509,341,203,"Olfr136","olfactory receptor 136"
"598","ENSMUSG00000096584",0.74915524400942,1.3265886398371,5.67945933099214,0.0171646563783664,0.610175849321283,28,51,76,80,101,83,"Olfr611","olfactory receptor 611"
"633","ENSMUSG00000096009",-1.43615932334343,-0.403610641785116,5.57753120945674,0.0181923504843987,0.62649906980648,25,28,27,9,5,21,"Olfr134","olfactory receptor 134"
"702","ENSMUSG00000068647",1.13193812069027,0.109458043681595,5.32128435317173,0.0210664786312073,0.676822181033966,17,28,8,54,39,27,"Olfr1278","olfactory receptor 1278"
"715","ENSMUSG00000062037",-0.394431147462129,4.42144858873918,5.28261054247804,0.0215394295834293,0.676822181033966,483,782,748,571,628,430,"Olfr285","olfactory receptor 285"
"744","ENSMUSG00000108534",0.986556068835913,0.325099714924162,5.19310814101723,0.0226766251888097,0.676822181033966,26,14,25,47,56,35,"Olfr1360","olfactory receptor 1360"
"747","ENSMUSG00000096068",-2.35998653368717,-2.4087746979537,5.18957512095354,0.0227227708568107,0.676822181033966,5,3,9,1,1,1,"Olfr486","olfactory receptor 486"
"755","ENSMUSG00000073922",0.664006935948978,1.67678505703507,5.16575121277114,0.0230364926950254,0.676822181033966,73,62,62,102,117,116,"Olfr659","olfactory receptor 659"
"798","ENSMUSG00000101918",0.66506138140113,1.3973649911915,5.07056820008698,0.0243354055989711,0.676822181033966,48,60,52,94,129,60,"Olfr1225","olfactory receptor 1225"
"802","ENSMUSG00000096151",-0.470071185323533,4.16550791751418,5.06187696635696,0.0244577357811622,0.676822181033966,646,640,308,787,540,133,"Olfr477","olfactory receptor 477"
"806","ENSMUSG00000066262",0.510384260130958,2.90882890426785,5.05414868413766,0.0245670483133926,0.676822181033966,123,168,215,196,287,281,"Olfr640","olfactory receptor 640"
"846","ENSMUSG00000095187",0.596671659035445,2.16437168873346,4.93623918051001,0.0262991993403484,0.706871162757657,89,122,74,207,170,98,"Olfr1381","olfactory receptor 1381"
"873","ENSMUSG00000063881",0.654526753037597,2.94021541003757,4.85020872286791,0.0276427870868567,0.711881150481217,135,144,185,454,235,162,"Olfr376","olfactory receptor 376"
"909","ENSMUSG00000073970",4.03443896776175,-3.24076983570256,4.79385486521609,0.0285614368364144,0.711881150481217,0,0,0,0,2,4,"Olfr555","olfactory receptor 555"
"917","ENSMUSG00000060918",1.60105309971305,0.0196335188641345,4.77297819800551,0.0289097737395494,0.711881150481217,4,17,10,95,18,19,"Olfr51","olfactory receptor 51"
"920","ENSMUSG00000043226",0.746449858612681,1.36999964974272,4.76348946841502,0.0290695569615742,0.711881150481217,80,47,30,91,116,66,"Olfr1009","olfactory receptor 1009"
"975","ENSMUSG00000090675",0.655015674210194,1.26129413326241,4.65879411839412,0.030894882240821,0.722295271032778,38,45,67,73,98,78,"Olfr111","olfactory receptor 111"
"984","ENSMUSG00000056853",-1.2189979834414,-0.658706203046855,4.63250043556265,0.031371811305423,0.722295271032778,22,19,24,7,10,13,"Olfr765","olfactory receptor 765"
"989","ENSMUSG00000049372",0.675939551849172,1.33525747421363,4.62762217792989,0.0314611370322807,0.722295271032778,41,64,48,115,99,56,"Olfr1183","olfactory receptor 1183"
"1092","ENSMUSG00000096289",-0.55238029850569,2.31289473547459,4.44016611294778,0.0351028318954735,0.777118459564984,173,132,163,183,93,84,"Olfr1484","olfactory receptor 1484"
"1094","ENSMUSG00000075427",0.762758064863055,2.57916298876423,4.43256612900291,0.0352594582379757,0.777118459564984,214,111,36,405,109,127,"Olfr288","olfactory receptor 288"
"1129","ENSMUSG00000075170",1.00855596370111,0.542515131032561,4.35351708531516,0.0369325998330453,0.795666383043383,18,23,27,93,20,55,"Olfr1097","olfactory receptor 1097"
"1199","ENSMUSG00000075091",-0.619989814298876,1.6030474115391,4.24426425572627,0.0393831308056207,0.795666383043383,57,159,88,59,87,55,"Olfr1233","olfactory receptor 1233"
"1206","ENSMUSG00000095322",0.825925734885962,0.381901582001618,4.23771707038895,0.0395352948136236,0.795666383043383,19,25,28,31,60,48,"Olfr957","olfactory receptor 957"
"1223","ENSMUSG00000096273",1.18914470198681,-0.234534502888746,4.18665045785417,0.0407435224688246,0.795666383043383,8,16,12,57,22,19,"Olfr1474","olfactory receptor 1474"
"1238","ENSMUSG00000062987",0.677652217113898,0.9783267734206,4.17781356988037,0.0409565058876941,0.795666383043383,28,58,35,52,91,62,"Olfr715b","olfactory receptor 715B"
"1239","ENSMUSG00000096209",0.951886338311034,-0.086890430096048,4.17774090403476,0.0409582620916771,0.795666383043383,9,18,22,20,42,38,"Olfr510","olfactory receptor 510"
"1282","ENSMUSG00000032987",0.381253476523583,4.05036080346888,4.14267690290967,0.0418149946719096,0.795666383043383,594,281,258,966,334,363,"Olfr281","olfactory receptor 281"
"1283","ENSMUSG00000049098",0.662436987527804,1.16017148900848,4.14016133202673,0.0418771780549149,0.795666383043383,33,53,52,82,68,81,"Olfr147","olfactory receptor 147"
"1307","ENSMUSG00000061616",0.544594269843504,3.073650972284,4.11034964349152,0.0426215500863057,0.79608386771371,130,252,180,370,301,206,"Olfr12","olfactory receptor 12"
"1381","ENSMUSG00000062434",0.640611948317047,1.60341184413647,3.98132572001251,0.0460073394202886,0.83514191149611,41,102,53,120,119,76,"Olfr516","olfactory receptor 516"
"1402","ENSMUSG00000109449",0.770400961968174,1.74846510577601,3.96089531466363,0.046568928389064,0.83514191149611,56,108,41,152,90,113,"Olfr1280","olfactory receptor 1280"
"1409","ENSMUSG00000045421",-1.12163500151488,-0.581553022727798,3.9458823983329,0.0469862055469681,0.83514191149611,25,23,18,20,7,8,"Olfr1390","olfactory receptor 1390"
"1504","ENSMUSG00000095312",-2.59219870892071,-2.76434061854152,3.82778921019512,0.0504093815307147,0.866821480953065,3,2,6,0,0,2,"Olfr382","olfactory receptor 382"
"1528","ENSMUSG00000075132",0.631977431697441,1.28387178246655,3.81269240366791,0.0508656251642852,0.866821480953065,29,35,99,78,66,96,"Olfr1173","olfactory receptor 1173"
"1530","ENSMUSG00000066750",0.627444196637143,2.00972526946475,3.80406517455987,0.051128308767649,0.866821480953065,75,60,106,251,81,105,"Olfr876","olfactory receptor 876"
"1651","ENSMUSG00000094197",-3.25829961573107,-3.50354056688114,3.69376492563267,0.054616203329914,0.871973698060868,1,2,0,0,0,0,"Olfr474","olfactory receptor 474"
"1668","ENSMUSG00000073916",0.446063446273156,3.02425941036545,3.66958041140309,0.0554141327069202,0.871973698060868,125,195,244,231,244,330,"Olfr669","olfactory receptor 669"
"1669","ENSMUSG00000044923",0.497756143309937,2.00874615337269,3.66941819011728,0.0554195264822426,0.871973698060868,78,83,108,116,146,143,"Olfr1030","olfactory receptor 1030"
"1675","ENSMUSG00000047969",0.700301451908725,1.04604724670521,3.65415679079111,0.0559294589539152,0.871973698060868,45,59,23,81,70,62,"Olfr1093","olfactory receptor 1093"
"1676","ENSMUSG00000070820",0.518589125249309,1.94781450793525,3.65364097149729,0.0559467808459569,0.871973698060868,87,100,67,161,133,100,"Olfr1339","olfactory receptor 1339"
"1692","ENSMUSG00000062878",0.967658194833796,0.0789640289981828,3.6467186323949,0.056179793613722,0.871973698060868,11,24,19,34,26,53,"Olfr298","olfactory receptor 298"
"1717","ENSMUSG00000046150",0.972215222092633,-0.0177900159800628,3.6229249031142,0.0569885990384274,0.872242168615931,5,22,28,28,46,29,"Olfr918","olfactory receptor 918"
"1745","ENSMUSG00000080990",-0.753373642289967,0.409850957463471,3.58686513296081,0.0582380068189033,0.877991611757858,47,56,24,32,44,11,"Olfr118","olfactory receptor 118"
"1762","ENSMUSG00000049015",0.737347881308838,0.871518628079771,3.56646501503387,0.0589576944374605,0.877991611757858,27,31,48,99,57,41,"Olfr1467","olfactory receptor 1467"
"1796","ENSMUSG00000043119",0.583585875215711,1.16404862955848,3.50226894097925,0.0612848121295669,0.899449986474008,39,51,52,87,87,57,"Olfr448","olfactory receptor 448"
"1883","ENSMUSG00000061626",-0.821918354589358,0.673694018150505,3.43806764095379,0.0637101664205515,0.899449986474008,43,58,52,13,35,55,"Olfr68","olfactory receptor 68"
"1885","ENSMUSG00000043331",1.4440413901021,-1.40456768220408,3.43614852968404,0.0637842215456475,0.899449986474008,7,0,8,13,5,19,"Olfr975","olfactory receptor 975"
"1903","ENSMUSG00000061295",0.492436249618665,3.25908068451519,3.42813389443604,0.0640944858355326,0.899449986474008,191,278,178,401,270,300,"Olfr1261","olfactory receptor 1261"
"1918","ENSMUSG00000059379",0.633065950960489,0.86792243962127,3.40730150429056,0.0649085089183709,0.899449986474008,24,27,62,47,40,96,"Olfr1014","olfactory receptor 1014"
"1923","ENSMUSG00000061614",1.45047934949239,-1.39226211924305,3.39748702486889,0.0652958247894017,0.899449986474008,0,6,10,8,13,16,"Olfr845","olfactory receptor 845"
"2075","ENSMUSG00000094721",1.74433048676139,-2.09361271463991,3.29057975938826,0.0696784149468712,0.907949046795042,0,2,5,4,9,8,"Olfr1462","olfactory receptor 1462"
"2078","ENSMUSG00000109801",1.47437829435113,-0.793051331302051,3.28057679996305,0.0701042871155162,0.907949046795042,1,6,17,35,13,15,"Olfr1316","olfactory receptor 1316"
